ID	Name	AttributeOne	AttributeTwo	AttributeThree
12157	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(Ò¼)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12158	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(·¡)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12159	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(Èþ)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12160	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(ËÁ)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12161	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(Îé)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12162	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤¿ñ¹¥(Â½)	atAgilityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12163	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(Ò¼)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12164	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(·¡)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12165	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(Èþ)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12166	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(ËÁ)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12167	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(Îé)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12168	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Õ¶Ìú(Â½)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12169	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(Ò¼)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12170	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(·¡)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12171	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(Èþ)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12172	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(ËÁ)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12173	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(Îé)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12174	²Ê¡¤Ë²Ó°¡¤ÈñÈÐ¡¤Í´»÷(Â½)	atAgilityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12175	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(Ò¼)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12176	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(·¡)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12177	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(Èþ)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12178	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(ËÁ)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12179	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(Îé)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12180	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤¿ñ¹¥(Â½)	atAgilityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12181	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(Ò¼)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12182	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(·¡)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12183	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(Èþ)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12184	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(ËÁ)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12185	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(Îé)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12186	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤ÈñÈÐ(Â½)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12187	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(Ò¼)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12188	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(·¡)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12189	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(Èþ)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12190	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(ËÁ)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12191	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(Îé)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12192	²Ê¡¤Ë²Ó°¡¤Õ¶Ìú¡¤Í´»÷(Â½)	atAgilityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12193	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(Ò¼)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12194	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(·¡)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12195	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(Èþ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12196	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(ËÁ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12197	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(Îé)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12198	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤¿ñ¹¥(Â½)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12199	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(Ò¼)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12200	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(·¡)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12201	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(Èþ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12202	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(ËÁ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12203	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(Îé)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12204	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤Õ¶Ìú(Â½)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12205	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(Ò¼)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12206	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(·¡)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12207	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(Èþ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12208	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(ËÁ)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12209	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(Îé)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12210	²Ê¡¤Ë²Ó°¡¤Í´»÷¡¤ÈñÈÐ(Â½)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12211	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12212	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12213	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12214	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12215	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12216	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤¿ñ¹¥(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12217	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12218	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12219	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12220	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12221	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12222	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Õ¶Ìú(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12223	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12224	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12225	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12226	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12227	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12228	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤ÈñÈÐ(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12229	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(Ò¼)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12230	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(·¡)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12231	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(Èþ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12232	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(ËÁ)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12233	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(Îé)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12234	²Ê¡¤Ë²Ó°¡¤´ó»¯¡¤Í´»÷(Â½)	atAgilityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12235	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(Ò¼)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12236	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(·¡)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12237	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(Èþ)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12238	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(ËÁ)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12239	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(Îé)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12240	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤¿ñ¹¥(Â½)	atSpiritBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12241	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(Ò¼)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12242	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(·¡)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12243	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(Èþ)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12244	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(ËÁ)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12245	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(Îé)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12246	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Õ¶Ìú(Â½)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12247	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(Ò¼)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12248	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(·¡)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12249	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(Èþ)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12250	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(ËÁ)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12251	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(Îé)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12252	²Ê¡¤Áé¸ù¡¤ÈñÈÐ¡¤Í´»÷(Â½)	atSpiritBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12253	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(Ò¼)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12254	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(·¡)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12255	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(Èþ)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12256	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(ËÁ)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12257	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(Îé)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12258	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤¿ñ¹¥(Â½)	atSpiritBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12259	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(Ò¼)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12260	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(·¡)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12261	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(Èþ)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12262	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(ËÁ)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12263	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(Îé)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12264	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤ÈñÈÐ(Â½)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12265	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(Ò¼)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12266	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(·¡)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12267	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(Èþ)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12268	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(ËÁ)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12269	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(Îé)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12270	²Ê¡¤Áé¸ù¡¤Õ¶Ìú¡¤Í´»÷(Â½)	atSpiritBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12271	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(Ò¼)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12272	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(·¡)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12273	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(Èþ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12274	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(ËÁ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12275	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(Îé)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12276	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤¿ñ¹¥(Â½)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12277	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(Ò¼)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12278	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(·¡)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12279	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(Èþ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12280	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(ËÁ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12281	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(Îé)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12282	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤Õ¶Ìú(Â½)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12283	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(Ò¼)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12284	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(·¡)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12285	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(Èþ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12286	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(ËÁ)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12287	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(Îé)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12288	²Ê¡¤Áé¸ù¡¤Í´»÷¡¤ÈñÈÐ(Â½)	atSpiritBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12289	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(Ò¼)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12290	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(·¡)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12291	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(Èþ)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12292	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(ËÁ)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12293	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(Îé)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12294	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤¿ñ¹¥(Â½)	atSpiritBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12295	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(Ò¼)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12296	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(·¡)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12297	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(Èþ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12298	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(ËÁ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12299	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(Îé)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12300	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Õ¶Ìú(Â½)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12301	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(Ò¼)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12302	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(·¡)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12303	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(Èþ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12304	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(ËÁ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12305	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(Îé)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12306	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤ÈñÈÐ(Â½)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12307	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(Ò¼)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12308	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(·¡)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12309	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(Èþ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12310	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(ËÁ)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12311	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(Îé)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12312	²Ê¡¤Áé¸ù¡¤´ó»¯¡¤Í´»÷(Â½)	atSpiritBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12313	²Ê¡¤ÈñÈÐ¡¤Õ¶Ìú¡¤¿ñ¹¥(Ò¼)	atPhysicsAttackPowerBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
