ID	Name	AttributeOne	AttributeTwo	AttributeThree
16142	彩·血魂·靈動·耐受(貳)	atMaxLifeAdditional	atDodge	atMagicShield
16143	彩·血魂·靈動·耐受(三)	atMaxLifeAdditional	atDodge	atMagicShield
16144	彩·血魂·靈動·耐受(肆)	atMaxLifeAdditional	atDodge	atMagicShield
16145	彩·血魂·靈動·耐受(伍)	atMaxLifeAdditional	atDodge	atMagicShield
16146	彩·血魂·靈動·耐受(陸)	atMaxLifeAdditional	atDodge	atMagicShield
16147	彩·血魂·耐受·破勢(壹)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16148	彩·血魂·耐受·破勢(貳)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16149	彩·血魂·耐受·破勢(三)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16150	彩·血魂·耐受·破勢(肆)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16151	彩·血魂·耐受·破勢(伍)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16152	彩·血魂·耐受·破勢(陸)	atMaxLifeAdditional	atMagicShield	atParryValueBase
16153	彩·血魂·耐受·守禦(壹)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16154	彩·血魂·耐受·守禦(貳)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16155	彩·血魂·耐受·守禦(三)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16156	彩·血魂·耐受·守禦(肆)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16157	彩·血魂·耐受·守禦(伍)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16158	彩·血魂·耐受·守禦(陸)	atMaxLifeAdditional	atMagicShield	atPhysicsShieldAdditional
16159	彩·回春·守禦·血魂(壹)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16160	彩·回春·守禦·血魂(貳)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16161	彩·回春·守禦·血魂(三)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16162	彩·回春·守禦·血魂(肆)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16163	彩·回春·守禦·血魂(伍)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16164	彩·回春·守禦·血魂(陸)	atLifeReplenishExt	atPhysicsShieldAdditional	atMaxLifeAdditional
16165	彩·回春·守禦·破勢(壹)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16166	彩·回春·守禦·破勢(貳)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16167	彩·回春·守禦·破勢(三)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16168	彩·回春·守禦·破勢(肆)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16169	彩·回春·守禦·破勢(伍)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16170	彩·回春·守禦·破勢(陸)	atLifeReplenishExt	atPhysicsShieldAdditional	atParryValueBase
16171	彩·回春·守禦·耐受(壹)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16172	彩·回春·守禦·耐受(貳)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16173	彩·回春·守禦·耐受(三)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16174	彩·回春·守禦·耐受(肆)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16175	彩·回春·守禦·耐受(伍)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16176	彩·回春·守禦·耐受(陸)	atLifeReplenishExt	atPhysicsShieldAdditional	atMagicShield
16177	彩·回春·破勢·血魂(壹)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16178	彩·回春·破勢·血魂(貳)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16179	彩·回春·破勢·血魂(三)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16180	彩·回春·破勢·血魂(肆)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16181	彩·回春·破勢·血魂(伍)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16182	彩·回春·破勢·血魂(陸)	atLifeReplenishExt	atParryValueBase	atMaxLifeAdditional
16183	彩·回春·破勢·守禦(壹)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16184	彩·回春·破勢·守禦(貳)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16185	彩·回春·破勢·守禦(三)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16186	彩·回春·破勢·守禦(肆)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16187	彩·回春·破勢·守禦(伍)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16188	彩·回春·破勢·守禦(陸)	atLifeReplenishExt	atParryValueBase	atPhysicsShieldAdditional
16189	彩·回春·破勢·耐受(壹)	atLifeReplenishExt	atParryValueBase	atMagicShield
16190	彩·回春·破勢·耐受(貳)	atLifeReplenishExt	atParryValueBase	atMagicShield
16191	彩·回春·破勢·耐受(三)	atLifeReplenishExt	atParryValueBase	atMagicShield
16192	彩·回春·破勢·耐受(肆)	atLifeReplenishExt	atParryValueBase	atMagicShield
16193	彩·回春·破勢·耐受(伍)	atLifeReplenishExt	atParryValueBase	atMagicShield
16194	彩·回春·破勢·耐受(陸)	atLifeReplenishExt	atParryValueBase	atMagicShield
16195	彩·回春·靈動·血魂(壹)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16196	彩·回春·靈動·血魂(貳)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16197	彩·回春·靈動·血魂(三)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16198	彩·回春·靈動·血魂(肆)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16199	彩·回春·靈動·血魂(伍)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16200	彩·回春·靈動·血魂(陸)	atLifeReplenishExt	atDodge	atMaxLifeAdditional
16201	彩·回春·靈動·破勢(壹)	atLifeReplenishExt	atDodge	atParryValueBase
16202	彩·回春·靈動·破勢(貳)	atLifeReplenishExt	atDodge	atParryValueBase
16203	彩·回春·靈動·破勢(三)	atLifeReplenishExt	atDodge	atParryValueBase
16204	彩·回春·靈動·破勢(肆)	atLifeReplenishExt	atDodge	atParryValueBase
16205	彩·回春·靈動·破勢(伍)	atLifeReplenishExt	atDodge	atParryValueBase
16206	彩·回春·靈動·破勢(陸)	atLifeReplenishExt	atDodge	atParryValueBase
16207	彩·回春·靈動·守禦(壹)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16208	彩·回春·靈動·守禦(貳)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16209	彩·回春·靈動·守禦(三)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16210	彩·回春·靈動·守禦(肆)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16211	彩·回春·靈動·守禦(伍)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16212	彩·回春·靈動·守禦(陸)	atLifeReplenishExt	atDodge	atPhysicsShieldAdditional
16213	彩·回春·靈動·耐受(壹)	atLifeReplenishExt	atDodge	atMagicShield
16214	彩·回春·靈動·耐受(貳)	atLifeReplenishExt	atDodge	atMagicShield
16215	彩·回春·靈動·耐受(三)	atLifeReplenishExt	atDodge	atMagicShield
16216	彩·回春·靈動·耐受(肆)	atLifeReplenishExt	atDodge	atMagicShield
16217	彩·回春·靈動·耐受(伍)	atLifeReplenishExt	atDodge	atMagicShield
16218	彩·回春·靈動·耐受(陸)	atLifeReplenishExt	atDodge	atMagicShield
16219	彩·回春·耐受·血魂(壹)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16220	彩·回春·耐受·血魂(貳)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16221	彩·回春·耐受·血魂(三)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16222	彩·回春·耐受·血魂(肆)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16223	彩·回春·耐受·血魂(伍)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16224	彩·回春·耐受·血魂(陸)	atLifeReplenishExt	atMagicShield	atMaxLifeAdditional
16225	彩·回春·耐受·破勢(壹)	atLifeReplenishExt	atMagicShield	atParryValueBase
16226	彩·回春·耐受·破勢(貳)	atLifeReplenishExt	atMagicShield	atParryValueBase
16227	彩·回春·耐受·破勢(三)	atLifeReplenishExt	atMagicShield	atParryValueBase
16228	彩·回春·耐受·破勢(肆)	atLifeReplenishExt	atMagicShield	atParryValueBase
16229	彩·回春·耐受·破勢(伍)	atLifeReplenishExt	atMagicShield	atParryValueBase
16230	彩·回春·耐受·破勢(陸)	atLifeReplenishExt	atMagicShield	atParryValueBase
16231	彩·回春·耐受·守禦(壹)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16232	彩·回春·耐受·守禦(貳)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16233	彩·回春·耐受·守禦(三)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16234	彩·回春·耐受·守禦(肆)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16235	彩·回春·耐受·守禦(伍)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16236	彩·回春·耐受·守禦(陸)	atLifeReplenishExt	atMagicShield	atPhysicsShieldAdditional
16237	彩·回春·血魂·破勢(壹)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16238	彩·回春·血魂·破勢(貳)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16239	彩·回春·血魂·破勢(三)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16240	彩·回春·血魂·破勢(肆)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16241	彩·回春·血魂·破勢(伍)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16242	彩·回春·血魂·破勢(陸)	atLifeReplenishExt	atMaxLifeAdditional	atParryValueBase
16243	彩·回春·血魂·守禦(壹)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16244	彩·回春·血魂·守禦(貳)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16245	彩·回春·血魂·守禦(三)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16246	彩·回春·血魂·守禦(肆)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16247	彩·回春·血魂·守禦(伍)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16248	彩·回春·血魂·守禦(陸)	atLifeReplenishExt	atMaxLifeAdditional	atPhysicsShieldAdditional
16249	彩·回春·血魂·耐受(壹)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16250	彩·回春·血魂·耐受(貳)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16251	彩·回春·血魂·耐受(三)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16252	彩·回春·血魂·耐受(肆)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16253	彩·回春·血魂·耐受(伍)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16254	彩·回春·血魂·耐受(陸)	atLifeReplenishExt	atMaxLifeAdditional	atMagicShield
16255	彩·真元·鶴頂·痛擊(壹)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16256	彩·真元·鶴頂·痛擊(貳)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16257	彩·真元·鶴頂·痛擊(三)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16258	彩·真元·鶴頂·痛擊(肆)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16259	彩·真元·鶴頂·痛擊(伍)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16260	彩·真元·鶴頂·痛擊(陸)	atSpunkBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16261	彩·真元·腐心·痛擊(壹)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16262	彩·真元·腐心·痛擊(貳)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16263	彩·真元·腐心·痛擊(三)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16264	彩·真元·腐心·痛擊(肆)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16265	彩·真元·腐心·痛擊(伍)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16266	彩·真元·腐心·痛擊(陸)	atSpunkBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16267	彩·真元·見切·鶴頂(壹)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16268	彩·真元·見切·鶴頂(貳)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16269	彩·真元·見切·鶴頂(三)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16270	彩·真元·見切·鶴頂(肆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16271	彩·真元·見切·鶴頂(伍)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16272	彩·真元·見切·鶴頂(陸)	atSpunkBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16273	彩·真元·見切·腐心(壹)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16274	彩·真元·見切·腐心(貳)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16275	彩·真元·見切·腐心(三)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16276	彩·真元·見切·腐心(肆)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16277	彩·真元·見切·腐心(伍)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16278	彩·真元·見切·腐心(陸)	atSpunkBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16279	彩·真元·見切·痛擊(壹)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16280	彩·真元·見切·痛擊(貳)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16281	彩·真元·見切·痛擊(三)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16282	彩·真元·見切·痛擊(肆)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16283	彩·真元·見切·痛擊(伍)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16284	彩·真元·見切·痛擊(陸)	atSpunkBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16285	彩·真元·痛擊·鶴頂(壹)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16286	彩·真元·痛擊·鶴頂(貳)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16287	彩·真元·痛擊·鶴頂(三)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16288	彩·真元·痛擊·鶴頂(肆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16289	彩·真元·痛擊·鶴頂(伍)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16290	彩·真元·痛擊·鶴頂(陸)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16291	彩·真元·痛擊·腐心(壹)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16292	彩·真元·痛擊·腐心(貳)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16293	彩·真元·痛擊·腐心(三)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16294	彩·真元·痛擊·腐心(肆)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16295	彩·真元·痛擊·腐心(伍)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16296	彩·真元·痛擊·腐心(陸)	atSpunkBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16297	彩·真元·大化·見切(壹)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16298	彩·真元·大化·見切(貳)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16299	彩·真元·大化·見切(三)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16300	彩·真元·大化·見切(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16301	彩·真元·大化·見切(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16302	彩·真元·大化·見切(陸)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalStrike
16303	彩·真元·大化·痛擊(壹)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16304	彩·真元·大化·痛擊(貳)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16305	彩·真元·大化·痛擊(三)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16306	彩·真元·大化·痛擊(肆)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16307	彩·真元·大化·痛擊(伍)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16308	彩·真元·大化·痛擊(陸)	atSpunkBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
16309	彩·瞬影·鶴頂·腐心(壹)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16310	彩·瞬影·鶴頂·腐心(貳)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16311	彩·瞬影·鶴頂·腐心(三)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16312	彩·瞬影·鶴頂·腐心(肆)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16313	彩·瞬影·鶴頂·腐心(伍)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16314	彩·瞬影·鶴頂·腐心(陸)	atAgilityBase	atPoisonAttackPowerBase	atPoisonOvercomeBase
16315	彩·瞬影·鶴頂·痛擊(壹)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16316	彩·瞬影·鶴頂·痛擊(貳)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16317	彩·瞬影·鶴頂·痛擊(三)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16318	彩·瞬影·鶴頂·痛擊(肆)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16319	彩·瞬影·鶴頂·痛擊(伍)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16320	彩·瞬影·鶴頂·痛擊(陸)	atAgilityBase	atPoisonAttackPowerBase	atPhysicsCriticalDamagePowerBase
16321	彩·瞬影·腐心·鶴頂(壹)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16322	彩·瞬影·腐心·鶴頂(貳)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16323	彩·瞬影·腐心·鶴頂(三)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16324	彩·瞬影·腐心·鶴頂(肆)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16325	彩·瞬影·腐心·鶴頂(伍)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16326	彩·瞬影·腐心·鶴頂(陸)	atAgilityBase	atPoisonOvercomeBase	atPoisonAttackPowerBase
16327	彩·瞬影·腐心·痛擊(壹)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16328	彩·瞬影·腐心·痛擊(貳)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16329	彩·瞬影·腐心·痛擊(三)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16330	彩·瞬影·腐心·痛擊(肆)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16331	彩·瞬影·腐心·痛擊(伍)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16332	彩·瞬影·腐心·痛擊(陸)	atAgilityBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16333	彩·瞬影·見切·鶴頂(壹)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16334	彩·瞬影·見切·鶴頂(貳)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16335	彩·瞬影·見切·鶴頂(三)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16336	彩·瞬影·見切·鶴頂(肆)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16337	彩·瞬影·見切·鶴頂(伍)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16338	彩·瞬影·見切·鶴頂(陸)	atAgilityBase	atPhysicsCriticalStrike	atPoisonAttackPowerBase
16339	彩·瞬影·見切·腐心(壹)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16340	彩·瞬影·見切·腐心(貳)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16341	彩·瞬影·見切·腐心(三)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16342	彩·瞬影·見切·腐心(肆)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16343	彩·瞬影·見切·腐心(伍)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16344	彩·瞬影·見切·腐心(陸)	atAgilityBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16345	彩·瞬影·痛擊·鶴頂(壹)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16346	彩·瞬影·痛擊·鶴頂(貳)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16347	彩·瞬影·痛擊·鶴頂(三)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16348	彩·瞬影·痛擊·鶴頂(肆)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16349	彩·瞬影·痛擊·鶴頂(伍)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16350	彩·瞬影·痛擊·鶴頂(陸)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonAttackPowerBase
16351	彩·瞬影·痛擊·腐心(壹)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16352	彩·瞬影·痛擊·腐心(貳)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16353	彩·瞬影·痛擊·腐心(三)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16354	彩·瞬影·痛擊·腐心(肆)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16355	彩·瞬影·痛擊·腐心(伍)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16356	彩·瞬影·痛擊·腐心(陸)	atAgilityBase	atPhysicsCriticalDamagePowerBase	atPoisonOvercomeBase
16357	彩·瞬影·大化·鶴頂(壹)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16358	彩·瞬影·大化·鶴頂(貳)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16359	彩·瞬影·大化·鶴頂(三)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16360	彩·瞬影·大化·鶴頂(肆)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16361	彩·瞬影·大化·鶴頂(伍)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16362	彩·瞬影·大化·鶴頂(陸)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonAttackPowerBase
16363	彩·瞬影·大化·腐心(壹)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16364	彩·瞬影·大化·腐心(貳)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16365	彩·瞬影·大化·腐心(三)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16366	彩·瞬影·大化·腐心(肆)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16367	彩·瞬影·大化·腐心(伍)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16368	彩·瞬影·大化·腐心(陸)	atAgilityBase	atDecriticalDamagePowerBase	atPoisonOvercomeBase
16369	彩·鶴頂·腐心·痛擊(壹)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16370	彩·鶴頂·腐心·痛擊(貳)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16371	彩·鶴頂·腐心·痛擊(三)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16372	彩·鶴頂·腐心·痛擊(肆)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16373	彩·鶴頂·腐心·痛擊(伍)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16374	彩·鶴頂·腐心·痛擊(陸)	atPoisonAttackPowerBase	atPoisonOvercomeBase	atPhysicsCriticalDamagePowerBase
16375	彩·鶴頂·見切·腐心(壹)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16376	彩·鶴頂·見切·腐心(貳)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16377	彩·鶴頂·見切·腐心(三)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16378	彩·鶴頂·見切·腐心(肆)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16379	彩·鶴頂·見切·腐心(伍)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16380	彩·鶴頂·見切·腐心(陸)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPoisonOvercomeBase
16381	彩·鶴頂·見切·痛擊(壹)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16382	彩·鶴頂·見切·痛擊(貳)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16383	彩·鶴頂·見切·痛擊(三)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16384	彩·鶴頂·見切·痛擊(肆)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16385	彩·鶴頂·見切·痛擊(伍)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
16386	彩·鶴頂·見切·痛擊(陸)	atPoisonAttackPowerBase	atPhysicsCriticalStrike	atPhysicsCriticalDamagePowerBase
